PartitionKey,FileName,Caller_CodeUnit,Caller_CodeUnit_Database,Caller_CodeUnit_Schema,Caller_CodeUnit_Name,Caller_CodeUnit_FullName,Referenced_Element_Type,Referenced_Element_Database,Referenced_Element_Schema,Referenced_Element_Name,Referenced_Element_FullName,Line,Relation_Type
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,account_types,core.account_types,88,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,account_status,core.account_status,97,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transaction_types,core.transaction_types,104,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transaction_status,core.transaction_status,115,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,branches,core.branches,123,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,employees,core.employees,131,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,144,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customer_addresses,core.customer_addresses,157,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,170,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transactions,core.transactions,183,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,exchanges,trading.exchanges,197,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,security_types,trading.security_types,205,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,securities,trading.securities,213,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,market_data,trading.market_data,223,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,trading_accounts,trading.trading_accounts,236,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,243,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,holdings,trading.holdings,250,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_products,loans.loan_products,263,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,272,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loans,loans.loans,280,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,286,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,risk,risk_categories,risk.risk_categories,294,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,risk,risk_factors,risk.risk_factors,302,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,system_parameters,core.system_parameters,310,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,business_calendar,core.business_calendar,321,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,holidays,core.holidays,333,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,gl_accounts,core.gl_accounts,346,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,product_categories,core.product_categories,361,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,products,core.products,369,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,compliance,regulatory_authorities,compliance.regulatory_authorities,377,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,11_sample_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,compliance,regulations,compliance.regulations,384,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,core,customers,core.customers,67,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,core,accounts,core.accounts,68,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,core,transactions,core.transactions,69,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,loans,loans,loans.loans,72,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,73,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,76,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,trading,securities,trading.securities,77,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,check_data_integrity,core.check_data_integrity,CREATE TABLE,N/A,trading,holdings,trading.holdings,78,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,91,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,audit,error_logs,audit.error_logs,92,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,audit,user_sessions,audit.user_sessions,93,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,analytics,customer_analytics,analytics.customer_analytics,95,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,analytics,product_performance,analytics.product_performance,96,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,analytics,kpi_values,analytics.kpi_values,97,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,analytics,report_executions,analytics.report_executions,98,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,compliance,aml_alerts,compliance.aml_alerts,100,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,compliance,kyc_documents,compliance.kyc_documents,101,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,compliance,sanctions_screening,compliance.sanctions_screening,102,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,compliance,compliance_monitoring,compliance.compliance_monitoring,103,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,risk,risk_measurements,risk.risk_measurements,105,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,risk,risk_limit_breaches,risk.risk_limit_breaches,106,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,risk,stress_test_results,risk.stress_test_results,107,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,risk,credit_ratings,risk.credit_ratings,108,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,110,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,cards,card_rewards,cards.card_rewards,111,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,cards,cards,cards.cards,112,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,114,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,115,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,116,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,trading,order_executions,trading.order_executions,118,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,trading,trades,trading.trades,119,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,trading,orders,trading.orders,120,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,trading,holdings,trading.holdings,121,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,122,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,trading,market_data,trading.market_data,123,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,trading,real_time_quotes,trading.real_time_quotes,124,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,126,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loan_schedules,loans.loan_schedules,127,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loan_collateral,loans.loan_collateral,128,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loan_guarantors,loans.loan_guarantors,129,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loan_modifications,loans.loan_modifications,130,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,delinquency_tracking,loans.delinquency_tracking,131,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,charge_offs,loans.charge_offs,132,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,recovery_tracking,loans.recovery_tracking,133,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loan_provisions,loans.loan_provisions,134,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,escrow_transactions,loans.escrow_transactions,135,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,escrow_accounts,loans.escrow_accounts,136,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loans,loans.loans,137,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,138,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,loans,credit_scores,loans.credit_scores,139,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,transactions,core.transactions,141,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,gl_transaction_details,core.gl_transaction_details,142,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,gl_transactions,core.gl_transactions,143,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,transaction_legs,core.transaction_legs,144,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,accounts,core.accounts,145,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,customer_addresses,core.customer_addresses,146,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,customer_products,core.customer_products,147,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,core,cleanup_dev_data,core.cleanup_dev_data,CREATE TABLE,N/A,core,customers,core.customers,148,TRUNCATE
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,audit,log_performance_metrics,audit.log_performance_metrics,CREATE TABLE,N/A,audit,database_performance,audit.database_performance,169,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,12_deployment_setup.sql,CREATE FUNCTION,N/A,audit,security_audit,audit.security_audit,CREATE TABLE,N/A,core,transactions,core.transactions,221,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,61,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_first_name,core.random_first_name,65,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_last_name,core.random_last_name,66,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_phone,core.random_phone,70,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_phone,core.random_phone,71,SELECT - COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,UPDATE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,79,UPDATE
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,UPDATE,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,"random_email(VARCHAR,VARCHAR)","core.random_email(VARCHAR,VARCHAR)",80,UPDATE
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customer_addresses,core.customer_addresses,84,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,94,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,98,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,branches,core.branches,111,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,UPDATE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,115,UPDATE
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transactions,core.transactions,120,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,136,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,143,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loans,loans.loans,161,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,180,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,trading_accounts,trading.trading_accounts,185,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,195,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,202,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,trading_accounts,trading.trading_accounts,214,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,holdings,trading.holdings,217,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,228,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,UPDATE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,holdings,trading.holdings,234,UPDATE
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,orders,trading.orders,239,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,253,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,cards,cards,cards.cards,260,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,277,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,283,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,UPDATE,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,cards,cards,cards.cards,290,UPDATE
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,294,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,cards,cards,cards.cards,308,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,risk,risk_measurements,risk.risk_measurements,314,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,326,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,332,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,compliance,aml_alerts,compliance.aml_alerts,338,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,transactions,core.transactions,352,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,accounts,core.accounts,353,SELECT - JOIN
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,compliance,compliance_monitoring,compliance.compliance_monitoring,359,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,core,customers,core.customers,369,SELECT - FROM
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,374,INSERT
85141c89-454c-4332-ac2a-5a045f33db04,13_generate_bulk_data.sql,INSERT,N/A,N/A,N/A,N/A,CREATE FUNCTION,N/A,core,random_last_name,core.random_last_name,382,SELECT - COLUMN
