PartitionKey,FileType,Category,CodeUnit,CodeUnitId,FileName,LineNumber,LinesOfCode,EWI Count,FDM Count,PRF Count,HighestEWISeverity,UDFsUsed,EWI,FDM,PRF,ConversionStatus,LoCConversionPercentage,Deployment Order
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_applications_date,10_indexes_constraints.sql,61,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_applications_product,10_indexes_constraints.sql,60,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_loan_applications_customer,10_indexes_constraints.sql,57,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_employees_active,10_indexes_constraints.sql,55,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_employees_manager,10_indexes_constraints.sql,54,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_employees_branch,10_indexes_constraints.sql,53,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_employees_number,10_indexes_constraints.sql,51,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_states_country,10_indexes_constraints.sql,49,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_cities_state,10_indexes_constraints.sql,48,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customer_addresses_customer,10_indexes_constraints.sql,47,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_branches_city,10_indexes_constraints.sql,46,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_branches_code,10_indexes_constraints.sql,44,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_gl_transaction_details_gl_txn,10_indexes_constraints.sql,42,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_gl_transaction_details_gl_account,10_indexes_constraints.sql,41,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_gl_transactions_status,10_indexes_constraints.sql,40,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_gl_transactions_date,10_indexes_constraints.sql,38,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_gl_accounts_parent,10_indexes_constraints.sql,36,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_gl_accounts_type,10_indexes_constraints.sql,35,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_gl_accounts_code,10_indexes_constraints.sql,33,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_transactions_counterparty,10_indexes_constraints.sql,31,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_transactions_channel,10_indexes_constraints.sql,30,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_transactions_type_status,10_indexes_constraints.sql,29,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_transactions_reference,10_indexes_constraints.sql,28,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_transactions_date_amount,10_indexes_constraints.sql,27,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_transactions_account_id_date,10_indexes_constraints.sql,25,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_accounts_currency,10_indexes_constraints.sql,23,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_accounts_balance,10_indexes_constraints.sql,22,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_accounts_opening_date,10_indexes_constraints.sql,21,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_accounts_status_type,10_indexes_constraints.sql,20,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_accounts_branch_id,10_indexes_constraints.sql,19,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_accounts_account_number,10_indexes_constraints.sql,18,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_accounts_customer_id,10_indexes_constraints.sql,16,2,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customers_kyc_status,10_indexes_constraints.sql,14,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customers_created_date,10_indexes_constraints.sql,13,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customers_status_type,10_indexes_constraints.sql,12,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customers_ssn_hash,10_indexes_constraints.sql,11,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customers_email,10_indexes_constraints.sql,10,1,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,INDEX,CREATE INDEX,public.idx_customers_customer_number,10_indexes_constraints.sql,7,3,0,1,0,N/A,N/A,N/A,SSC-FDM-0021,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.employees,02_core_tables.sql,335,18,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.customer_products,02_core_tables.sql,323,11,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,5*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.products,02_core_tables.sql,305,17,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.product_categories,02_core_tables.sql,294,10,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.gl_transaction_details,02_core_tables.sql,282,11,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,1*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.gl_transactions,02_core_tables.sql,267,14,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.gl_accounts,02_core_tables.sql,252,14,2,1,0,Low,N/A,SSC-EWI-0035,SSC-FDM-GP0001,N/A,Partial,85.71%,0*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.transaction_legs,02_core_tables.sql,240,11,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.transactions,02_core_tables.sql,214,25,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.transaction_status,02_core_tables.sql,204,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.transaction_types,02_core_tables.sql,191,12,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.account_joint_holders,02_core_tables.sql,180,10,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.accounts,02_core_tables.sql,159,20,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.account_status,02_core_tables.sql,149,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.account_types,02_core_tables.sql,135,13,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.branches,02_core_tables.sql,117,17,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.customer_addresses,02_core_tables.sql,103,13,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.customers,02_core_tables.sql,78,24,1,1,0,Low,N/A,SSC-EWI-0035,SSC-FDM-GP0001,N/A,Partial,95.83%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.customer_status,02_core_tables.sql,69,8,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.customer_types,02_core_tables.sql,60,8,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.exchange_rates,02_core_tables.sql,49,10,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.currencies,02_core_tables.sql,39,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.cities,02_core_tables.sql,29,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.states,02_core_tables.sql,19,9,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,core.countries,02_core_tables.sql,7,11,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.credit_lines,05_loan_credit_tables.sql,476,24,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_performance_analytics,05_loan_credit_tables.sql,457,18,0,3,0,N/A,N/A,N/A,SSC-FDM-PG0016 | SSC-FDM-GP0001,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.escrow_transactions,05_loan_credit_tables.sql,443,13,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,8*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.escrow_accounts,05_loan_credit_tables.sql,426,16,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.servicing_rights,05_loan_credit_tables.sql,410,15,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_pricing,05_loan_credit_tables.sql,388,21,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.interest_rate_models,05_loan_credit_tables.sql,371,16,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_provisions,05_loan_credit_tables.sql,353,17,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.recovery_tracking,05_loan_credit_tables.sql,337,15,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,8*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.charge_offs,05_loan_credit_tables.sql,320,16,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.delinquency_tracking,05_loan_credit_tables.sql,298,21,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_modifications,05_loan_credit_tables.sql,276,21,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_guarantors,05_loan_credit_tables.sql,261,14,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_collateral,05_loan_credit_tables.sql,241,19,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.collateral_types,05_loan_credit_tables.sql,228,12,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_schedules,05_loan_credit_tables.sql,211,16,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_payments,05_loan_credit_tables.sql,191,19,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loans,05_loan_credit_tables.sql,156,34,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.underwriting_decisions,05_loan_credit_tables.sql,133,22,0,3,0,N/A,N/A,N/A,SSC-FDM-PG0016 | SSC-FDM-GP0001,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.underwriting_criteria,05_loan_credit_tables.sql,117,15,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.credit_scores,05_loan_credit_tables.sql,100,16,0,2,0,N/A,N/A,N/A,SSC-FDM-PG0016 | SSC-FDM-GP0001,N/A,Success,100%,6*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.credit_scoring_models,05_loan_credit_tables.sql,79,20,0,2,0,N/A,N/A,N/A,SSC-FDM-PG0016 | SSC-FDM-GP0001,N/A,Success,100%,5*
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_application_documents,05_loan_credit_tables.sql,61,17,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_applications,05_loan_credit_tables.sql,35,25,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,loans.loan_products,05_loan_credit_tables.sql,7,27,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,0
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,384,6,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,376,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,368,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,360,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,345,14,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,332,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,320,11,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,309,10,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,301,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,293,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,285,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,8
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,279,5,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,271,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,262,8,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,249,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,7
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,242,6,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,235,6,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,222,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,212,9,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,204,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,195,8,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,182,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,169,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,156,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,143,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,130,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,122,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,4
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,114,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,103,10,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,96,6,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,87,8,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,80,6,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,72,7,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,62,9,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,49,12,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,33,15,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,21,11,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,DML,INSERT,N/A,11_sample_data.sql,7,13,0,0,0,N/A,N/A,N/A,N/A,N/A,Success,100%,1
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.futures,03_trading_tables.sql,378,15,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,2
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.options,03_trading_tables.sql,363,14,1,1,0,Low,N/A,SSC-EWI-0035,SSC-FDM-GP0001,N/A,Partial,92.86%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.prime_brokerage,03_trading_tables.sql,350,12,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,6
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.broker_dealers,03_trading_tables.sql,334,15,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,3
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.investment_research,03_trading_tables.sql,318,15,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,5
85141c89-454c-4332-ac2a-5a045f33db04,SQL,TABLE,CREATE TABLE,trading.position_valuations,03_trading_tables.sql,303,14,0,1,0,N/A,N/A,N/A,SSC-FDM-GP0001,N/A,Success,100%,6
